scenario,year,country,mine_supply_kt,share_2024
bull_case,2029,Mexico,749.3502060531384,0.030918727915194347
bull_case,2029,Peru,2783.3007653402283,0.11484098939929328
bull_case,2029,Poland,438.9051206882668,0.018109540636042403
bull_case,2029,Russia,995.5652737563124,0.04107773851590106
bull_case,2029,Zambia,727.9402001659058,0.030035335689045935
bull_case,2029,Other countries,2890.350794776391,0.11925795053003534
bull_case,2030,United States,1188.190672312226,0.04858657243816254
bull_case,2030,Australia,864.1386707725281,0.0353356890459364
bull_case,2030,Canada,486.078002309547,0.01987632508833922
bull_case,2030,Chile,5724.918693867999,0.23409893992932862
bull_case,2030,China,1944.312009238188,0.07950530035335689
bull_case,2030,Congo (Kinshasa),3564.5720169366787,0.14575971731448764
bull_case,2030,Germany,0.0,0.0
bull_case,2030,India,32.40520015396981,0.001325088339222615
bull_case,2030,Indonesia,1188.190672312226,0.04858657243816254
bull_case,2030,Japan,0.0,0.0
bull_case,2030,Kazakhstan,799.3282704645885,0.03268551236749117
bull_case,2030,Korea Republic,0.0,0.0
bull_case,2030,Mexico,756.121336925962,0.030918727915194347
bull_case,2030,Peru,2808.450680010716,0.11484098939929328
bull_case,2030,Poland,442.87106877092066,0.018109540636042403
bull_case,2030,Russia,1004.5612047730639,0.04107773851590106
bull_case,2030,Zambia,734.5178701566489,0.030035335689045935
bull_case,2030,Other countries,2916.468013857282,0.11925795053003534
bull_case,2031,United States,1194.5695574527322,0.04858657243816254
bull_case,2031,Australia,868.7778599656234,0.0353356890459364
bull_case,2031,Canada,488.68754623066314,0.01987632508833922
bull_case,2031,Chile,5755.653322272255,0.23409893992932862
bull_case,2031,China,1954.7501849226526,0.07950530035335689
bull_case,2031,Congo (Kinshasa),3583.708672358197,0.14575971731448764
bull_case,2031,Germany,0.0,0.0
bull_case,2031,India,32.57916974871088,0.001325088339222615
bull_case,2031,Indonesia,1194.5695574527322,0.04858657243816254
bull_case,2031,Japan,0.0,0.0
bull_case,2031,Kazakhstan,803.6195204682017,0.03268551236749117
bull_case,2031,Korea Republic,0.0,0.0
bull_case,2031,Mexico,760.1806274699205,0.030918727915194347
bull_case,2031,Peru,2823.528044888276,0.11484098939929328
bull_case,2031,Poland,445.248653232382,0.018109540636042403
bull_case,2031,Russia,1009.9542622100372,0.04107773851590106
bull_case,2031,Zambia,738.4611809707799,0.030035335689045935
bull_case,2031,Other countries,2932.125277383979,0.11925795053003534
bull_case,2032,United States,1199.588949308411,0.04858657243816254
bull_case,2032,Australia,872.4283267697535,0.0353356890459364
bull_case,2032,Canada,490.7409338079863,0.01987632508833922
bull_case,2032,Chile,5779.837664849617,0.23409893992932862
bull_case,2032,China,1962.9637352319453,0.07950530035335689
bull_case,2032,Congo (Kinshasa),3598.7668479252334,0.14575971731448764
bull_case,2032,Germany,0.0,0.0
bull_case,2032,India,32.71606225386576,0.001325088339222615
bull_case,2032,Indonesia,1199.588949308411,0.04858657243816254
bull_case,2032,Japan,0.0,0.0
bull_case,2032,Kazakhstan,806.996202262022,0.03268551236749117
bull_case,2032,Korea Republic,0.0,0.0
bull_case,2032,Mexico,763.3747859235343,0.030918727915194347
bull_case,2032,Peru,2835.392062001699,0.11484098939929328
bull_case,2032,Poland,447.1195174694987,0.018109540636042403
bull_case,2032,Russia,1014.1979298698385,0.04107773851590106
bull_case,2032,Zambia,741.5640777542905,0.030035335689045935
bull_case,2032,Other countries,2944.445602847918,0.11925795053003534
bull_case,2033,United States,1204.6095087646522,0.04858657243816254
bull_case,2033,Australia,876.0796427379289,0.0353356890459364
bull_case,2033,Canada,492.79479904008497,0.01987632508833922
bull_case,2033,Chile,5804.027633138779,0.23409893992932862
bull_case,2033,China,1971.1791961603399,0.07950530035335689
bull_case,2033,Congo (Kinshasa),3613.828526293957,0.14575971731448764
bull_case,2033,Germany,0.0,0.0
bull_case,2033,India,32.85298660267234,0.001325088339222615
bull_case,2033,Indonesia,1204.6095087646522,0.04858657243816254
bull_case,2033,Japan,0.0,0.0
bull_case,2033,Kazakhstan,810.3736695325844,0.03268551236749117
bull_case,2033,Korea Republic,0.0,0.0
bull_case,2033,Mexico,766.5696873956878,0.030918727915194347
bull_case,2033,Peru,2847.258838898269,0.11484098939929328
bull_case,2033,Poland,448.99081690318854,0.018109540636042403
bull_case,2033,Russia,1018.4425846828424,0.04107773851590106
bull_case,2033,Zambia,744.6676963272396,0.030035335689045935
bull_case,2033,Other countries,2956.76879424051,0.11925795053003534
bull_case,2034,United States,1206.8025422752899,0.04858657243816254
bull_case,2034,Australia,877.6745762002108,0.0353356890459364
bull_case,2034,Canada,493.69194911261854,0.01987632508833922
bull_case,2034,Chile,5814.594067326397,0.23409893992932862
bull_case,2034,China,1974.7677964504742,0.07950530035335689
bull_case,2034,Congo (Kinshasa),3620.40762682587,0.14575971731448764
bull_case,2034,Germany,0.0,0.0
bull_case,2034,India,32.91279660750791,0.001325088339222615
bull_case,2034,Indonesia,1206.8025422752899,0.04858657243816254
bull_case,2034,Japan,0.0,0.0
bull_case,2034,Kazakhstan,811.8489829851951,0.03268551236749117
bull_case,2034,Korea Republic,0.0,0.0
bull_case,2034,Mexico,767.9652541751844,0.030918727915194347
bull_case,2034,Peru,2852.4423726506852,0.11484098939929328
bull_case,2034,Poland,449.80822030260805,0.018109540636042403
bull_case,2034,Russia,1020.2966948327451,0.04107773851590106
bull_case,2034,Zambia,746.0233897701792,0.030035335689045935
bull_case,2034,Other countries,2962.1516946757115,0.11925795053003534
bull_case,2035,United States,1208.4531537784644,0.04858657243816254
bull_case,2035,Australia,878.8750209297924,0.0353356890459364
bull_case,2035,Canada,494.36719927300817,0.01987632508833922
bull_case,2035,Chile,5822.547013659874,0.23409893992932862
bull_case,2035,China,1977.4687970920327,0.07950530035335689
bull_case,2035,Congo (Kinshasa),3625.3594613353935,0.14575971731448764
bull_case,2035,Germany,0.0,0.0
bull_case,2035,India,32.957813284867214,0.001325088339222615
bull_case,2035,Indonesia,1208.4531537784644,0.04858657243816254
bull_case,2035,Japan,0.0,0.0
bull_case,2035,Kazakhstan,812.959394360058,0.03268551236749117
bull_case,2035,Korea Republic,0.0,0.0
bull_case,2035,Mexico,769.0156433135684,0.030918727915194347
bull_case,2035,Peru,2856.343818021825,0.11484098939929328
bull_case,2035,Poland,450.4234482265186,0.018109540636042403
bull_case,2035,Russia,1021.6922118308836,0.04107773851590106
bull_case,2035,Zambia,747.0437677903235,0.030035335689045935
bull_case,2035,Other countries,2966.2031956380492,0.11925795053003534
