scenario,year,country,mine_supply_kt,share_2024
base_case,2027,Chile,5725.593323752717,0.23409893992932862
base_case,2027,China,1944.5411288216774,0.07950530035335689
base_case,2027,Congo (Kinshasa),3564.9920695064093,0.14575971731448764
base_case,2027,Germany,0.0,0.0
base_case,2027,India,32.40901881369463,0.001325088339222615
base_case,2027,Indonesia,1188.3306898354697,0.04858657243816254
base_case,2027,Japan,0.0,0.0
base_case,2027,Kazakhstan,799.4224640711342,0.03268551236749117
base_case,2027,Korea Republic,0.0,0.0
base_case,2027,Mexico,756.2104389862079,0.030918727915194347
base_case,2027,Peru,2808.781630520201,0.11484098939929328
base_case,2027,Poland,442.92325712049325,0.018109540636042403
base_case,2027,Russia,1004.6795832245334,0.04107773851590106
base_case,2027,Zambia,734.6044264437448,0.030035335689045935
base_case,2027,Other countries,2916.8116932325165,0.11925795053003534
base_case,2028,United States,1212.9280834949843,0.04858657243816254
base_case,2028,Australia,882.1295152690795,0.0353356890459364
base_case,2028,Canada,496.19785233885716,0.01987632508833922
base_case,2028,Chile,5844.108038657651,0.23409893992932862
base_case,2028,China,1984.7914093554286,0.07950530035335689
base_case,2028,Congo (Kinshasa),3638.784250484953,0.14575971731448764
base_case,2028,Germany,0.0,0.0
base_case,2028,India,33.079856822590486,0.001325088339222615
base_case,2028,Indonesia,1212.9280834949843,0.04858657243816254
base_case,2028,Japan,0.0,0.0
base_case,2028,Kazakhstan,815.9698016238987,0.03268551236749117
base_case,2028,Korea Republic,0.0,0.0
base_case,2028,Mexico,771.8633258604445,0.030918727915194347
base_case,2028,Peru,2866.920924624508,0.11484098939929328
base_case,2028,Poland,452.0913765754032,0.018109540636042403
base_case,2028,Russia,1025.4755615003048,0.04107773851590106
base_case,2028,Zambia,749.8100879787175,0.030035335689045935
base_case,2028,Other countries,2977.187114033143,0.11925795053003534
base_case,2029,United States,1238.0346214356457,0.04858657243816254
base_case,2029,Australia,900.3888155895606,0.0353356890459364
base_case,2029,Canada,506.46870876912783,0.01987632508833922
base_case,2029,Chile,5965.075903280839,0.23409893992932862
base_case,2029,China,2025.8748350765113,0.07950530035335689
base_case,2029,Congo (Kinshasa),3714.103864306938,0.14575971731448764
base_case,2029,Germany,0.0,0.0
base_case,2029,India,33.764580584608524,0.001325088339222615
base_case,2029,Indonesia,1238.0346214356457,0.04858657243816254
base_case,2029,Japan,0.0,0.0
base_case,2029,Kazakhstan,832.8596544203436,0.03268551236749117
base_case,2029,Korea Republic,0.0,0.0
base_case,2029,Mexico,787.8402136408656,0.030918727915194347
base_case,2029,Peru,2926.263650666072,0.11484098939929328
base_case,2029,Poland,461.4492679896498,0.018109540636042403
base_case,2029,Russia,1046.7019981228643,0.04107773851590106
base_case,2029,Zambia,765.3304932511264,0.030035335689045935
base_case,2029,Other countries,3038.812252614767,0.11925795053003534
base_case,2030,United States,1263.6608424935039,0.04858657243816254
base_case,2030,Australia,919.026067268003,0.0353356890459364
base_case,2030,Canada,516.9521628382516,0.01987632508833922
base_case,2030,Chile,6088.547695650519,0.23409893992932862
base_case,2030,China,2067.8086513530066,0.07950530035335689
base_case,2030,Congo (Kinshasa),3790.982527480512,0.14575971731448764
base_case,2030,Germany,0.0,0.0
